,Unnamed: 0,imu,server_time,arduino_time,ax,ay,az,gx,gy,gz,mx,my,mz
19153,47,0,2023-03-01T18:51:33.148022,1682670,1384,1842,-500,-1189,-798,-298,-68,164,-276
19154,48,0,2023-03-01T18:51:33.153368,1682675,1384,1842,-500,-1189,-798,-298,-68,164,-276
19155,49,0,2023-03-01T18:51:33.158230,1682679,1384,1842,-500,-1189,-798,-298,-68,164,-276
19156,50,0,2023-03-01T18:51:33.163196,1682684,1384,1842,-500,-1189,-798,-298,-68,164,-276
19157,51,0,2023-03-01T18:51:33.168804,1682691,1381,1838,-493,-1196,-795,-303,-68,164,-276
19158,52,0,2023-03-01T18:51:33.173981,1682696,1381,1838,-493,-1196,-795,-303,-68,164,-276
19159,53,0,2023-03-01T18:51:33.179185,1682701,1381,1838,-493,-1196,-795,-303,-68,164,-276
19160,54,0,2023-03-01T18:51:33.184857,1682706,1381,1840,-491,-1191,-799,-300,-68,164,-276
19161,55,0,2023-03-01T18:51:33.190409,1682712,1381,1840,-491,-1191,-799,-300,-68,164,-276
19162,56,0,2023-03-01T18:51:33.195132,1682716,1381,1840,-491,-1191,-799,-300,-68,164,-276
19163,57,0,2023-03-01T18:51:33.200768,1682722,1381,1840,-491,-1191,-799,-300,-68,164,-276
19164,58,0,2023-03-01T18:51:33.207103,1682727,1383,1842,-489,-1182,-784,-306,-68,164,-276
19165,59,0,2023-03-01T18:51:33.212783,1682734,1383,1842,-489,-1182,-784,-306,-68,164,-276
19166,60,0,2023-03-01T18:51:33.218612,1682740,1383,1842,-489,-1182,-784,-306,-68,164,-276
19167,61,0,2023-03-01T18:51:33.223397,1682745,1383,1842,-489,-1182,-784,-306,-68,164,-276
19168,62,0,2023-03-01T18:51:33.228640,1682750,1380,1840,-499,-1190,-786,-301,-68,164,-276
19169,63,0,2023-03-01T18:51:33.233825,1682756,1380,1840,-499,-1190,-786,-301,-68,164,-276
19170,64,0,2023-03-01T18:51:33.238646,1682760,1380,1840,-499,-1190,-786,-301,-68,164,-276
19171,65,0,2023-03-01T18:51:33.243441,1682765,1380,1840,-499,-1190,-786,-301,-68,164,-276
19172,66,0,2023-03-01T18:51:33.248941,1682770,1384,1840,-494,-1182,-787,-308,-64,172,-274
19173,67,0,2023-03-01T18:51:33.254504,1682776,1384,1840,-494,-1182,-787,-308,-64,172,-274
19174,68,0,2023-03-01T18:51:33.258984,1682781,1384,1840,-494,-1182,-787,-308,-64,172,-274
19175,69,0,2023-03-01T18:51:33.264301,1682786,1382,1835,-493,-1178,-790,-303,-64,172,-274
19176,70,0,2023-03-01T18:51:33.270440,1682791,1382,1835,-493,-1178,-790,-303,-64,172,-274
19177,71,0,2023-03-01T18:51:33.276986,1682798,1382,1835,-493,-1178,-790,-303,-64,172,-274
19178,72,0,2023-03-01T18:51:33.282241,1682803,1382,1835,-493,-1178,-790,-303,-64,172,-274
19179,73,0,2023-03-01T18:51:33.287555,1682809,1383,1839,-495,-1185,-789,-303,-64,172,-274
19180,74,0,2023-03-01T18:51:33.293352,1682814,1383,1839,-495,-1185,-789,-303,-64,172,-274
19181,75,0,2023-03-01T18:51:33.298979,1682821,1383,1839,-495,-1185,-789,-303,-64,172,-274
19182,76,0,2023-03-01T18:51:33.303931,1682826,1383,1839,-495,-1185,-789,-303,-64,172,-274
19183,77,0,2023-03-01T18:51:33.309809,1682831,1385,1839,-499,-1184,-791,-297,-64,172,-274
19184,78,0,2023-03-01T18:51:33.315104,1682837,1385,1839,-499,-1184,-791,-297,-64,172,-274
19185,79,0,2023-03-01T18:51:33.319681,1682841,1385,1839,-499,-1184,-791,-297,-64,172,-274
19186,80,0,2023-03-01T18:51:33.325245,1682846,1385,1836,-492,-1180,-788,-299,-64,172,-274
19187,81,0,2023-03-01T18:51:33.331292,1682852,1385,1836,-492,-1180,-788,-299,-64,172,-274
19188,82,0,2023-03-01T18:51:33.338054,1682860,1385,1836,-492,-1180,-788,-299,-64,172,-274
19189,83,0,2023-03-01T18:51:33.342574,1682865,1385,1836,-492,-1180,-788,-299,-64,172,-274
19190,84,0,2023-03-01T18:51:33.347918,1682870,1383,1844,-496,-1175,-788,-299,-64,172,-274
19191,85,0,2023-03-01T18:51:33.353394,1682875,1383,1844,-496,-1175,-788,-299,-64,172,-274
19192,86,0,2023-03-01T18:51:33.358681,1682880,1383,1844,-496,-1175,-788,-299,-64,172,-274
19193,87,0,2023-03-01T18:51:33.363492,1682885,1383,1844,-496,-1175,-788,-299,-64,172,-274
19194,88,0,2023-03-01T18:51:33.368985,1682890,1382,1837,-491,-1182,-789,-299,-68,170,-280
19195,89,0,2023-03-01T18:51:33.374320,1682896,1382,1837,-491,-1182,-789,-299,-68,170,-280
19196,90,0,2023-03-01T18:51:33.378945,1682900,1382,1837,-491,-1182,-789,-299,-68,170,-280
19197,91,0,2023-03-01T18:51:33.383975,1682906,1382,1837,-491,-1182,-789,-299,-68,170,-280
19198,92,0,2023-03-01T18:51:33.390134,1682912,1380,1836,-492,-1189,-795,-299,-68,170,-280
19199,93,0,2023-03-01T18:51:33.395540,1682917,1380,1836,-492,-1189,-795,-299,-68,170,-280
19200,94,0,2023-03-01T18:51:33.399960,1682922,1380,1836,-492,-1189,-795,-299,-68,170,-280
19201,95,0,2023-03-01T18:51:33.405085,1682927,1384,1839,-499,-1181,-784,-303,-68,170,-280
19202,96,0,2023-03-01T18:51:33.410460,1682932,1384,1839,-499,-1181,-784,-303,-68,170,-280
19203,97,0,2023-03-01T18:51:33.415053,1682936,1384,1839,-499,-1181,-784,-303,-68,170,-280
19204,98,0,2023-03-01T18:51:33.419976,1682941,1384,1839,-499,-1181,-784,-303,-68,170,-280
19205,99,0,2023-03-01T18:51:33.425437,1682947,1381,1836,-496,-1180,-778,-298,-68,170,-280
19206,100,0,2023-03-01T18:51:33.430711,1682953,1381,1836,-496,-1180,-778,-298,-68,170,-280
19207,101,0,2023-03-01T18:51:33.435722,1682957,1381,1836,-496,-1180,-778,-298,-68,170,-280
19208,102,0,2023-03-01T18:51:33.440461,1682962,1381,1836,-496,-1180,-778,-298,-68,170,-280
19209,103,0,2023-03-01T18:51:33.445770,1682967,1381,1839,-492,-1178,-782,-300,-68,170,-280
19210,104,0,2023-03-01T18:51:33.451067,1682973,1381,1839,-492,-1178,-782,-300,-68,170,-280
19211,105,0,2023-03-01T18:51:33.456864,1682978,1381,1839,-492,-1178,-782,-300,-68,170,-280
19212,106,0,2023-03-01T18:51:33.462394,1682983,1381,1839,-492,-1178,-782,-300,-68,170,-280
19213,107,0,2023-03-01T18:51:33.467862,1682990,1384,1839,-500,-1176,-779,-297,-68,170,-280
19214,108,0,2023-03-01T18:51:33.473005,1682995,1384,1839,-500,-1176,-779,-297,-68,170,-280
19215,109,0,2023-03-01T18:51:33.478393,1683000,1384,1839,-500,-1176,-779,-297,-68,170,-280
19216,110,0,2023-03-01T18:51:33.483028,1683005,1384,1839,-500,-1176,-779,-297,-68,170,-280
19217,111,0,2023-03-01T18:51:33.489930,1683010,1382,1841,-501,-1168,-777,-300,-68,170,-280
19218,112,0,2023-03-01T18:51:33.496267,1683017,1382,1841,-501,-1168,-777,-300,-68,170,-280
19219,113,0,2023-03-01T18:51:33.502379,1683023,1382,1841,-501,-1168,-777,-300,-68,170,-280
19220,114,0,2023-03-01T18:51:33.507816,1683030,1382,1842,-492,-1181,-783,-296,-65,167,-269
19221,115,0,2023-03-01T18:51:33.512803,1683035,1382,1842,-492,-1181,-783,-296,-65,167,-269
19222,116,0,2023-03-01T18:51:33.517737,1683039,1382,1842,-492,-1181,-783,-296,-65,167,-269
19223,117,0,2023-03-01T18:51:33.522579,1683044,1382,1842,-492,-1181,-783,-296,-65,167,-269
19224,118,0,2023-03-01T18:51:33.528007,1683050,1382,1839,-495,-1174,-761,-296,-65,167,-269
19225,119,0,2023-03-01T18:51:33.533322,1683055,1382,1839,-495,-1174,-761,-296,-65,167,-269
19226,120,0,2023-03-01T18:51:33.537944,1683059,1382,1839,-495,-1174,-761,-296,-65,167,-269
19227,121,0,2023-03-01T18:51:33.543041,1683064,1382,1839,-495,-1174,-761,-296,-65,167,-269
19228,122,0,2023-03-01T18:51:33.548634,1683070,1383,1838,-499,-1169,-768,-306,-65,167,-269
19229,123,0,2023-03-01T18:51:33.554323,1683076,1383,1838,-499,-1169,-768,-306,-65,167,-269
19230,124,0,2023-03-01T18:51:33.558922,1683081,1383,1838,-499,-1169,-768,-306,-65,167,-269
19231,125,0,2023-03-01T18:51:33.563534,1683085,1383,1838,-499,-1169,-768,-306,-65,167,-269
19232,126,0,2023-03-01T18:51:33.568776,1683090,1385,1838,-498,-1165,-763,-297,-65,167,-269
19233,127,0,2023-03-01T18:51:33.574386,1683096,1385,1838,-498,-1165,-763,-297,-65,167,-269
19234,128,0,2023-03-01T18:51:33.579944,1683101,1385,1838,-498,-1165,-763,-297,-65,167,-269
19235,129,0,2023-03-01T18:51:33.585111,1683107,1381,1835,-493,-1162,-761,-304,-65,167,-269
19236,130,0,2023-03-01T18:51:33.591705,1683113,1381,1835,-493,-1162,-761,-304,-65,167,-269
19237,131,0,2023-03-01T18:51:33.596540,1683118,1381,1835,-493,-1162,-761,-304,-65,167,-269
19238,132,0,2023-03-01T18:51:33.601835,1683123,1381,1835,-493,-1162,-761,-304,-65,167,-269
19239,133,0,2023-03-01T18:51:33.607080,1683129,1385,1840,-499,-1157,-768,-308,-65,167,-269
19240,134,0,2023-03-01T18:51:33.612885,1683134,1385,1840,-499,-1157,-768,-308,-65,167,-269
19241,135,0,2023-03-01T18:51:33.617831,1683139,1385,1840,-499,-1157,-768,-308,-65,167,-269
19242,136,0,2023-03-01T18:51:33.622785,1683144,1385,1840,-499,-1157,-768,-308,-65,167,-269
19243,137,0,2023-03-01T18:51:33.628033,1683149,1385,1839,-501,-1163,-764,-301,-66,164,-276
19244,138,0,2023-03-01T18:51:33.633729,1683155,1385,1839,-501,-1163,-764,-301,-66,164,-276
19245,139,0,2023-03-01T18:51:33.639147,1683161,1385,1839,-501,-1163,-764,-301,-66,164,-276
19246,140,0,2023-03-01T18:51:33.644546,1683166,1385,1839,-501,-1163,-764,-301,-66,164,-276
19247,141,0,2023-03-01T18:51:33.649957,1683172,1383,1834,-493,-1168,-766,-300,-66,164,-276
19248,142,0,2023-03-01T18:51:33.655505,1683177,1383,1834,-493,-1168,-766,-300,-66,164,-276
19249,143,0,2023-03-01T18:51:33.660481,1683182,1383,1834,-493,-1168,-766,-300,-66,164,-276
19250,144,0,2023-03-01T18:51:33.666903,1683188,1383,1842,-499,-1177,-771,-306,-66,164,-276
19251,145,0,2023-03-01T18:51:33.672797,1683194,1383,1842,-499,-1177,-771,-306,-66,164,-276
19252,146,0,2023-03-01T18:51:33.678809,1683200,1383,1842,-499,-1177,-771,-306,-66,164,-276
19253,147,0,2023-03-01T18:51:33.684064,1683206,1383,1842,-499,-1177,-771,-306,-66,164,-276
19254,148,0,2023-03-01T18:51:33.689906,1683212,1383,1838,-498,-1177,-766,-296,-66,164,-276
19255,149,0,2023-03-01T18:51:33.695688,1683217,1383,1838,-498,-1177,-766,-296,-66,164,-276
19256,150,0,2023-03-01T18:51:33.700487,1683222,1383,1838,-498,-1177,-766,-296,-66,164,-276
19257,151,0,2023-03-01T18:51:33.706349,1683228,1382,1837,-497,-1171,-774,-295,-66,164,-276
19258,152,0,2023-03-01T18:51:33.712238,1683233,1382,1837,-497,-1171,-774,-295,-66,164,-276
19259,153,0,2023-03-01T18:51:33.718216,1683239,1382,1837,-497,-1171,-774,-295,-66,164,-276
19260,154,0,2023-03-01T18:51:33.723725,1683245,1382,1837,-497,-1171,-774,-295,-66,164,-276
19261,155,0,2023-03-01T18:51:33.729797,1683252,1385,1839,-498,-1184,-779,-301,-66,164,-276
19262,156,0,2023-03-01T18:51:33.735772,1683257,1385,1839,-498,-1184,-779,-301,-66,164,-276
19263,157,0,2023-03-01T18:51:33.741903,1683263,1385,1839,-498,-1184,-779,-301,-66,164,-276
19264,158,0,2023-03-01T18:51:33.747692,1683269,1383,1834,-495,-1188,-779,-294,-58,176,-270
19265,159,0,2023-03-01T18:51:33.753256,1683275,1383,1834,-495,-1188,-779,-294,-58,176,-270
19266,160,0,2023-03-01T18:51:33.759084,1683280,1383,1834,-495,-1188,-779,-294,-58,176,-270
19267,161,0,2023-03-01T18:51:33.763973,1683286,1383,1834,-495,-1188,-779,-294,-58,176,-270
19268,162,0,2023-03-01T18:51:33.769606,1683291,1383,1841,-492,-1182,-774,-302,-58,176,-270
19269,163,0,2023-03-01T18:51:33.775880,1683297,1383,1841,-492,-1182,-774,-302,-58,176,-270
19270,164,0,2023-03-01T18:51:33.781439,1683303,1383,1841,-492,-1182,-774,-302,-58,176,-270
19271,165,0,2023-03-01T18:51:33.787067,1683309,1384,1839,-498,-1175,-783,-304,-58,176,-270
19272,166,0,2023-03-01T18:51:33.792766,1683314,1384,1839,-498,-1175,-783,-304,-58,176,-270
19273,167,0,2023-03-01T18:51:33.797956,1683319,1384,1839,-498,-1175,-783,-304,-58,176,-270
19274,168,0,2023-03-01T18:51:33.803071,1683324,1384,1839,-498,-1175,-783,-304,-58,176,-270
19275,169,0,2023-03-01T18:51:33.808523,1683331,1384,1837,-488,-1181,-770,-290,-58,176,-270
19276,170,0,2023-03-01T18:51:33.814401,1683336,1384,1837,-488,-1181,-770,-290,-58,176,-270
19277,171,0,2023-03-01T18:51:33.820284,1683342,1384,1837,-488,-1181,-770,-290,-58,176,-270
19278,172,0,2023-03-01T18:51:33.826164,1683348,1383,1838,-498,-1182,-777,-302,-58,176,-270
19279,173,0,2023-03-01T18:51:33.832136,1683353,1383,1838,-498,-1182,-777,-302,-58,176,-270
19280,174,0,2023-03-01T18:51:33.837782,1683359,1383,1838,-498,-1182,-777,-302,-58,176,-270
19281,175,0,2023-03-01T18:51:33.842543,1683364,1383,1838,-498,-1182,-777,-302,-58,176,-270
19282,176,0,2023-03-01T18:51:33.848922,1683369,1383,1837,-500,-1181,-785,-295,-58,176,-270
19283,177,0,2023-03-01T18:51:33.854854,1683377,1383,1837,-500,-1181,-785,-295,-58,176,-270
19284,178,0,2023-03-01T18:51:33.859916,1683381,1383,1837,-500,-1181,-785,-295,-58,176,-270
19285,179,0,2023-03-01T18:51:33.865400,1683387,1384,1837,-501,-1180,-785,-299,-58,176,-270
19286,180,0,2023-03-01T18:51:33.871054,1683392,1384,1837,-501,-1180,-785,-299,-58,176,-270
19287,181,0,2023-03-01T18:51:33.875879,1683397,1384,1837,-501,-1180,-785,-299,-58,176,-270
19288,182,0,2023-03-01T18:51:33.881450,1683403,1384,1837,-501,-1180,-785,-299,-58,176,-270
19289,183,0,2023-03-01T18:51:33.887275,1683408,1387,1843,-490,-1181,-776,-300,-64,170,-272
19290,184,0,2023-03-01T18:51:33.893161,1683415,1387,1843,-490,-1181,-776,-300,-64,170,-272
19291,185,0,2023-03-01T18:51:33.898227,1683420,1387,1843,-490,-1181,-776,-300,-64,170,-272
19292,186,0,2023-03-01T18:51:33.903703,1683425,1387,1843,-490,-1181,-776,-300,-64,170,-272
19293,187,0,2023-03-01T18:51:33.909046,1683430,1381,1837,-490,-1178,-784,-301,-64,170,-272
19294,188,0,2023-03-01T18:51:33.914978,1683436,1381,1837,-490,-1178,-784,-301,-64,170,-272
19295,189,0,2023-03-01T18:51:33.920035,1683441,1381,1837,-490,-1178,-784,-301,-64,170,-272
19296,190,0,2023-03-01T18:51:33.925606,1683447,1385,1837,-494,-1181,-787,-299,-64,170,-272
19297,191,0,2023-03-01T18:51:33.931279,1683452,1385,1837,-494,-1181,-787,-299,-64,170,-272
19298,192,0,2023-03-01T18:51:33.936493,1683459,1385,1837,-494,-1181,-787,-299,-64,170,-272
19299,193,0,2023-03-01T18:51:33.941678,1683463,1385,1837,-494,-1181,-787,-299,-64,170,-272
19300,194,0,2023-03-01T18:51:33.946173,1683468,1386,1839,-499,-1185,-792,-297,-64,170,-272
19301,195,0,2023-03-01T18:51:33.951650,1683473,1386,1839,-499,-1185,-792,-297,-64,170,-272
19302,196,0,2023-03-01T18:51:33.956457,1683478,1386,1839,-499,-1185,-792,-297,-64,170,-272
19303,197,0,2023-03-01T18:51:33.961726,1683483,1386,1839,-499,-1185,-792,-297,-64,170,-272
19304,198,0,2023-03-01T18:51:33.967457,1683489,1382,1835,-497,-1187,-787,-302,-64,170,-272
19305,199,0,2023-03-01T18:51:33.973192,1683494,1382,1835,-497,-1187,-787,-302,-64,170,-272
19306,200,0,2023-03-01T18:51:33.977984,1683500,1382,1835,-497,-1187,-787,-302,-64,170,-272
19307,201,0,2023-03-01T18:51:33.982822,1683505,1382,1835,-497,-1187,-787,-302,-64,170,-272
19308,202,0,2023-03-01T18:51:33.988410,1683510,1383,1837,-506,-1180,-781,-305,-64,170,-272
19309,203,0,2023-03-01T18:51:33.994145,1683516,1383,1837,-506,-1180,-781,-305,-64,170,-272
19310,204,0,2023-03-01T18:51:33.999671,1683521,1383,1837,-506,-1180,-781,-305,-64,170,-272
19311,205,0,2023-03-01T18:51:34.005018,1683526,1383,1837,-506,-1180,-781,-305,-64,170,-272
19312,206,0,2023-03-01T18:51:34.009771,1683531,1381,1839,-499,-1175,-773,-302,-62,168,-274
19313,207,0,2023-03-01T18:51:34.015235,1683536,1381,1839,-499,-1175,-773,-302,-62,168,-274
19314,208,0,2023-03-01T18:51:34.020038,1683542,1381,1839,-499,-1175,-773,-302,-62,168,-274
19315,209,0,2023-03-01T18:51:34.025584,1683548,1385,1838,-492,-1175,-780,-294,-62,168,-274
19316,210,0,2023-03-01T18:51:34.030878,1683553,1385,1838,-492,-1175,-780,-294,-62,168,-274
19317,211,0,2023-03-01T18:51:34.035612,1683557,1385,1838,-492,-1175,-780,-294,-62,168,-274
19318,212,0,2023-03-01T18:51:34.040834,1683562,1385,1838,-492,-1175,-780,-294,-62,168,-274
19319,213,0,2023-03-01T18:51:34.046756,1683568,1384,1835,-493,-1182,-789,-294,-62,168,-274
19320,214,0,2023-03-01T18:51:34.052294,1683574,1384,1835,-493,-1182,-789,-294,-62,168,-274
19321,215,0,2023-03-01T18:51:34.057080,1683579,1384,1835,-493,-1182,-789,-294,-62,168,-274
19322,216,0,2023-03-01T18:51:34.062285,1683584,1384,1835,-493,-1182,-789,-294,-62,168,-274
19323,217,0,2023-03-01T18:51:34.067520,1683590,1385,1835,-490,-1176,-787,-292,-62,168,-274
19324,218,0,2023-03-01T18:51:34.072927,1683595,1385,1835,-490,-1176,-787,-292,-62,168,-274
19325,219,0,2023-03-01T18:51:34.078392,1683600,1385,1835,-490,-1176,-787,-292,-62,168,-274
19326,220,0,2023-03-01T18:51:34.083355,1683605,1385,1835,-490,-1176,-787,-292,-62,168,-274
19327,221,0,2023-03-01T18:51:34.088365,1683610,1384,1840,-505,-1179,-784,-306,-62,168,-274
19328,222,0,2023-03-01T18:51:34.093501,1683615,1384,1840,-505,-1179,-784,-306,-62,168,-274
19329,223,0,2023-03-01T18:51:34.098739,1683620,1384,1840,-505,-1179,-784,-306,-62,168,-274
19330,224,0,2023-03-01T18:51:34.103682,1683625,1384,1840,-505,-1179,-784,-306,-62,168,-274
19331,225,0,2023-03-01T18:51:34.109309,1683631,1384,1837,-498,-1183,-779,-300,-62,168,-274
19332,226,0,2023-03-01T18:51:34.114462,1683636,1384,1837,-498,-1183,-779,-300,-62,168,-274
19333,227,0,2023-03-01T18:51:34.119612,1683641,1384,1837,-498,-1183,-779,-300,-62,168,-274
19334,228,0,2023-03-01T18:51:34.125030,1683647,1384,1837,-498,-1183,-779,-300,-62,168,-274
19335,229,0,2023-03-01T18:51:34.130054,1683651,1384,1835,-496,-1172,-779,-302,-62,168,-274
19336,230,0,2023-03-01T18:51:34.135526,1683657,1384,1835,-496,-1172,-779,-302,-62,168,-274
19337,231,0,2023-03-01T18:51:34.141088,1683662,1384,1835,-496,-1172,-779,-302,-62,168,-274
19338,232,0,2023-03-01T18:51:34.146610,1683668,1386,1839,-498,-1182,-785,-296,-65,169,-273
19339,233,0,2023-03-01T18:51:34.151962,1683674,1386,1839,-498,-1182,-785,-296,-65,169,-273
19340,234,0,2023-03-01T18:51:34.157044,1683679,1386,1839,-498,-1182,-785,-296,-65,169,-273
19341,235,0,2023-03-01T18:51:34.162122,1683684,1386,1839,-498,-1182,-785,-296,-65,169,-273
19342,236,0,2023-03-01T18:51:34.167348,1683689,1385,1836,-499,-1181,-777,-303,-65,169,-273
19343,237,0,2023-03-01T18:51:34.172925,1683695,1385,1836,-499,-1181,-777,-303,-65,169,-273
19344,238,0,2023-03-01T18:51:34.178352,1683700,1385,1836,-499,-1181,-777,-303,-65,169,-273
19345,239,0,2023-03-01T18:51:34.183246,1683704,1385,1836,-499,-1181,-777,-303,-65,169,-273
19346,240,0,2023-03-01T18:51:34.188460,1683710,1384,1836,-491,-1177,-771,-308,-65,169,-273
19347,241,0,2023-03-01T18:51:34.194036,1683716,1384,1836,-491,-1177,-771,-308,-65,169,-273
19348,242,0,2023-03-01T18:51:34.198580,1683721,1384,1836,-491,-1177,-771,-308,-65,169,-273
19349,243,0,2023-03-01T18:51:34.203957,1683725,1384,1836,-491,-1177,-771,-308,-65,169,-273
19350,244,0,2023-03-01T18:51:34.209452,1683731,1386,1840,-498,-1179,-776,-299,-65,169,-273
19351,245,0,2023-03-01T18:51:34.215012,1683737,1386,1840,-498,-1179,-776,-299,-65,169,-273
19352,246,0,2023-03-01T18:51:34.220099,1683741,1386,1840,-498,-1179,-776,-299,-65,169,-273
19353,247,0,2023-03-01T18:51:34.226309,1683748,1381,1836,-492,-1175,-783,-289,-65,169,-273
19354,248,0,2023-03-01T18:51:34.231921,1683753,1381,1836,-492,-1175,-783,-289,-65,169,-273
19355,249,0,2023-03-01T18:51:34.237251,1683759,1381,1836,-492,-1175,-783,-289,-65,169,-273
19356,250,0,2023-03-01T18:51:34.242277,1683764,1381,1836,-492,-1175,-783,-289,-65,169,-273
19357,251,0,2023-03-01T18:51:34.247988,1683770,1386,1840,-503,-1174,-787,-299,-65,169,-273
19358,252,0,2023-03-01T18:51:34.253523,1683775,1386,1840,-503,-1174,-787,-299,-65,169,-273
19359,253,0,2023-03-01T18:51:34.257996,1683780,1386,1840,-503,-1174,-787,-299,-65,169,-273
19360,254,0,2023-03-01T18:51:34.263083,1683784,1386,1840,-503,-1174,-787,-299,-65,169,-273
19361,255,0,2023-03-01T18:51:34.269020,1683790,1384,1838,-497,-1173,-780,-298,-64,176,-284
19362,256,0,2023-03-01T18:51:34.275083,1683796,1384,1838,-497,-1173,-780,-298,-64,176,-284
19363,257,0,2023-03-01T18:51:34.279916,1683802,1384,1838,-497,-1173,-780,-298,-64,176,-284
19364,258,0,2023-03-01T18:51:34.284829,1683807,1384,1838,-497,-1173,-780,-298,-64,176,-284
19365,259,0,2023-03-01T18:51:34.290320,1683812,1382,1837,-498,-1176,-791,-298,-64,176,-284
19366,260,0,2023-03-01T18:51:34.296252,1683818,1382,1837,-498,-1176,-791,-298,-64,176,-284
19367,261,0,2023-03-01T18:51:34.301135,1683822,1382,1837,-498,-1176,-791,-298,-64,176,-284
19368,262,0,2023-03-01T18:51:34.305954,1683827,1384,1840,-499,-1187,-802,-300,-64,176,-284
19369,263,0,2023-03-01T18:51:34.312616,1683833,1384,1840,-499,-1187,-802,-300,-64,176,-284
19370,264,0,2023-03-01T18:51:34.317536,1683840,1384,1840,-499,-1187,-802,-300,-64,176,-284
19371,265,0,2023-03-01T18:51:34.322651,1683845,1384,1840,-499,-1187,-802,-300,-64,176,-284
19372,266,0,2023-03-01T18:51:34.328460,1683850,1382,1837,-498,-1198,-802,-299,-64,176,-284
19373,267,0,2023-03-01T18:51:34.333701,1683856,1382,1837,-498,-1198,-802,-299,-64,176,-284
19374,268,0,2023-03-01T18:51:34.338687,1683860,1382,1837,-498,-1198,-802,-299,-64,176,-284
19375,269,0,2023-03-01T18:51:34.343640,1683865,1382,1837,-498,-1198,-802,-299,-64,176,-284
19376,270,0,2023-03-01T18:51:34.349254,1683871,1384,1835,-497,-1194,-795,-303,-64,176,-284
19377,271,0,2023-03-01T18:51:34.354919,1683876,1384,1835,-497,-1194,-795,-303,-64,176,-284
19378,272,0,2023-03-01T18:51:34.360078,1683881,1384,1835,-497,-1194,-795,-303,-64,176,-284
19379,273,0,2023-03-01T18:51:34.365373,1683887,1384,1835,-497,-1194,-795,-303,-64,176,-284
19380,274,0,2023-03-01T18:51:34.370563,1683892,1384,1833,-498,-1190,-783,-299,-64,176,-284
19381,275,0,2023-03-01T18:51:34.376719,1683898,1384,1833,-498,-1190,-783,-299,-64,176,-284
19382,276,0,2023-03-01T18:51:34.381741,1683903,1384,1833,-498,-1190,-783,-299,-64,176,-284
19383,277,0,2023-03-01T18:51:34.387254,1683909,1385,1835,-494,-1184,-786,-299,-64,176,-284
19384,278,0,2023-03-01T18:51:34.393410,1683914,1385,1835,-494,-1184,-786,-299,-64,176,-284
19385,279,0,2023-03-01T18:51:34.399334,1683920,1385,1835,-494,-1184,-786,-299,-64,176,-284
19386,280,0,2023-03-01T18:51:34.404152,1683926,1385,1835,-494,-1184,-786,-299,-64,176,-284
19387,281,0,2023-03-01T18:51:34.409692,1683932,1390,1840,-492,-1187,-795,-297,-64,166,-268
19388,282,0,2023-03-01T18:51:34.414878,1683937,1390,1840,-492,-1187,-795,-297,-64,166,-268
19389,283,0,2023-03-01T18:51:34.419984,1683942,1390,1840,-492,-1187,-795,-297,-64,166,-268
19390,284,0,2023-03-01T18:51:34.425061,1683947,1390,1840,-492,-1187,-795,-297,-64,166,-268
19391,285,0,2023-03-01T18:51:34.429925,1683951,1388,1839,-498,-1179,-789,-295,-64,166,-268
19392,286,0,2023-03-01T18:51:34.435812,1683957,1388,1839,-498,-1179,-789,-295,-64,166,-268
19393,287,0,2023-03-01T18:51:34.441566,1683963,1388,1839,-498,-1179,-789,-295,-64,166,-268
19394,288,0,2023-03-01T18:51:34.447247,1683969,1385,1834,-499,-1184,-791,-302,-64,166,-268
19395,289,0,2023-03-01T18:51:34.453031,1683975,1385,1834,-499,-1184,-791,-302,-64,166,-268
19396,290,0,2023-03-01T18:51:34.458430,1683980,1385,1834,-499,-1184,-791,-302,-64,166,-268
19397,291,0,2023-03-01T18:51:34.463412,1683985,1385,1834,-499,-1184,-791,-302,-64,166,-268
19398,292,0,2023-03-01T18:51:34.468942,1683991,1387,1834,-500,-1187,-790,-307,-64,166,-268
19399,293,0,2023-03-01T18:51:34.474125,1683996,1387,1834,-500,-1187,-790,-307,-64,166,-268
19400,294,0,2023-03-01T18:51:34.478840,1684000,1387,1834,-500,-1187,-790,-307,-64,166,-268
19401,295,0,2023-03-01T18:51:34.484211,1684005,1387,1834,-500,-1187,-790,-307,-64,166,-268
19402,296,0,2023-03-01T18:51:34.489841,1684012,1381,1835,-500,-1187,-791,-300,-64,166,-268
19403,297,0,2023-03-01T18:51:34.495627,1684018,1381,1835,-500,-1187,-791,-300,-64,166,-268
19404,298,0,2023-03-01T18:51:34.500483,1684023,1381,1835,-500,-1187,-791,-300,-64,166,-268
19405,299,0,2023-03-01T18:51:34.506290,1684028,1386,1841,-504,-1191,-785,-301,-64,166,-268
19406,300,0,2023-03-01T18:51:34.511847,1684033,1386,1841,-504,-1191,-785,-301,-64,166,-268
19407,301,0,2023-03-01T18:51:34.517038,1684039,1386,1841,-504,-1191,-785,-301,-64,166,-268
19408,302,0,2023-03-01T18:51:34.521907,1684043,1386,1841,-504,-1191,-785,-301,-64,166,-268
19409,303,0,2023-03-01T18:51:34.526982,1684048,1384,1842,-497,-1185,-782,-297,-61,167,-273
19410,304,0,2023-03-01T18:51:34.532328,1684054,1384,1842,-497,-1185,-782,-297,-61,167,-273
